id_cliente,genero,idoso,casado,possui_dependentes,tempo_como_cliente,servico_telefone,servico_internet,servico_seguranca,suporte_tecnico,streaming,tipo_contrato,metodo_pagamento,pagamento_mensal,total_pago,churn
0637-ylety,female,False,True,True,16,True,fiber optic,True,no,True,month-to-month,credit card (automatic),95.6,1555.65,yes
9818-xqcuv,female,False,True,True,2,True,no,True,no internet service,True,month-to-month,mailed check,20.35,45.3,no
7338-eriva,male,False,True,True,39,True,dsl,True,yes,True,one year,bank transfer (automatic),45.05,1790.6,no
1157-bqcuw,male,False,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,74.95,74.95,yes
8259-nfjtv,female,False,True,True,7,True,dsl,True,yes,True,month-to-month,mailed check,34.65,246.6,no
3223-dwfio,male,True,True,True,4,True,fiber optic,True,no,True,month-to-month,electronic check,69.35,261.65,no
2660-emubi,male,True,True,True,10,True,fiber optic,True,no,True,month-to-month,electronic check,95.35,898.35,yes
6968-gmkpr,female,False,True,True,55,True,fiber optic,True,no,True,month-to-month,electronic check,81.55,4509.5,no
4751-erman,male,False,True,True,72,True,dsl,True,no,True,two year,bank transfer (automatic),75.4,5480.25,no
1436-zmjan,female,False,True,True,10,True,dsl,True,no,True,month-to-month,credit card (automatic),67.8,653.15,no
3292-pbzej,male,True,True,True,11,True,fiber optic,True,yes,True,month-to-month,electronic check,111.4,1183.05,no
0799-ddihe,female,False,True,True,15,True,dsl,True,no,True,month-to-month,electronic check,46.3,639.45,no
3070-fnfzq,female,False,True,True,23,True,no,True,no internet service,True,two year,bank transfer (automatic),20.4,478.75,no
2812-sfxmj,male,False,True,True,1,True,no,True,no internet service,True,month-to-month,mailed check,20.05,20.05,no
7675-ozczg,female,True,True,True,3,True,dsl,True,no,True,month-to-month,electronic check,45.0,127.1,yes
5014-wuqmg,male,False,True,True,47,True,fiber optic,True,no,True,one year,electronic check,96.1,4391.45,no
5312-tszvc,female,False,True,True,15,True,no,True,no internet service,True,one year,mailed check,19.65,270.6,no
2003-cklor,male,False,True,True,66,True,fiber optic,True,no,True,month-to-month,electronic check,99.5,6710.5,yes
0993-osgpt,female,True,True,True,68,True,dsl,True,yes,True,one year,bank transfer (automatic),60.65,3975.9,no
9254-rbfon,female,False,True,True,17,True,fiber optic,True,yes,True,one year,bank transfer (automatic),98.6,1704.95,yes
1205-wnwpj,female,False,True,True,7,True,dsl,True,yes,True,month-to-month,mailed check,59.5,415.95,yes
9391-eoyli,male,True,True,True,12,True,fiber optic,True,no,True,month-to-month,electronic check,80.45,950.2,yes
7108-dgvuu,female,True,True,True,21,True,dsl,True,no,True,one year,bank transfer (automatic),71.7,1497.05,no
2782-jeebu,male,False,True,True,21,True,dsl,True,yes,True,month-to-month,mailed check,36.0,780.15,no
5127-bzenz,female,False,True,True,56,True,dsl,True,no,True,one year,bank transfer (automatic),65.2,3512.15,no
2720-fvbqp,female,False,True,True,6,True,dsl,True,no,True,month-to-month,credit card (automatic),48.95,273.25,no
9906-nhhvc,female,True,True,True,65,True,dsl,True,no,True,two year,bank transfer (automatic),53.5,3517.9,no
4522-xrwwi,male,False,True,True,42,True,dsl,True,yes,True,one year,credit card (automatic),80.45,3375.9,no
3766-ejlfl,female,False,True,True,68,True,fiber optic,True,yes,True,two year,bank transfer (automatic),109.05,7508.55,no
5939-sxwhm,male,False,True,True,48,True,no,True,no internet service,True,two year,bank transfer (automatic),26.3,1245.05,no
8152-uobny,female,True,True,True,50,True,fiber optic,True,yes,True,one year,electronic check,106.8,5347.95,no
7351-kyhqh,female,True,True,True,7,True,dsl,True,no,True,month-to-month,electronic check,64.95,493.65,no
7643-rchxs,female,False,True,True,63,True,no,True,no internet service,True,two year,electronic check,19.35,1263.85,no
8246-shfga,male,False,True,True,17,True,no,True,no internet service,True,month-to-month,credit card (automatic),21.1,385.55,no
8387-mojjt,female,False,True,True,42,True,fiber optic,True,no,True,month-to-month,credit card (automatic),77.95,3384.0,yes
0620-xefwh,male,False,True,True,4,True,no,True,no internet service,True,month-to-month,mailed check,18.85,84.2,no
6485-qxwwe,female,False,True,True,62,True,no,True,no internet service,True,two year,bank transfer (automatic),26.0,1638.7,no
2761-ociax,male,True,True,True,2,True,fiber optic,True,no,True,month-to-month,electronic check,74.7,165.4,yes
7321-vgnku,female,False,True,True,2,True,fiber optic,True,no,True,month-to-month,electronic check,70.35,120.25,no
5327-cnluq,male,False,True,True,48,True,fiber optic,True,no,True,two year,bank transfer (automatic),96.9,4473.45,no
7552-keygt,male,False,True,True,27,True,no,True,no internet service,True,two year,bank transfer (automatic),19.55,520.55,no
5816-jmlgy,female,False,True,True,70,True,dsl,True,yes,True,two year,bank transfer (automatic),80.4,5717.85,no
3068-omwza,male,True,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,88.8,88.8,yes
2927-qrrqv,male,False,True,True,46,True,fiber optic,True,no,True,one year,electronic check,94.65,4312.5,no
6032-krxxo,male,False,True,True,30,True,fiber optic,True,no,True,month-to-month,electronic check,90.25,2755.35,yes
7459-rrwqz,female,False,True,True,15,True,dsl,True,no,True,month-to-month,bank transfer (automatic),64.65,994.55,yes
6265-sxwbu,male,False,True,True,69,True,fiber optic,True,no,True,one year,credit card (automatic),95.75,6511.25,no
7941-rcjow,male,False,True,True,65,True,no,True,no internet service,True,two year,credit card (automatic),19.55,1218.65,no
6374-ntqlp,male,True,True,True,72,True,fiber optic,True,yes,True,two year,credit card (automatic),104.1,7447.7,no
4154-aqugt,male,True,True,True,13,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),89.05,1169.35,yes
2387-kdzqy,male,False,True,True,17,True,no,True,no internet service,True,one year,mailed check,20.1,279.5,no
3584-wkttw,male,False,True,True,51,True,fiber optic,True,yes,True,one year,electronic check,111.55,5720.35,no
3399-bmlvw,male,False,True,True,51,True,dsl,True,yes,True,two year,credit card (automatic),60.5,3121.45,no
1971-dtczb,female,False,True,True,72,True,dsl,True,yes,True,two year,bank transfer (automatic),90.95,6468.6,no
3092-ighwf,male,False,True,True,67,True,fiber optic,True,no,True,one year,electronic check,87.4,5918.8,yes
3374-pzlxd,male,False,True,True,34,True,no,True,no internet service,True,month-to-month,mailed check,19.7,675.6,no
3813-dhbbb,male,False,True,True,67,True,dsl,True,yes,True,two year,bank transfer (automatic),50.95,3521.7,no
2812-reyat,female,False,True,True,49,True,no,True,no internet service,True,one year,bank transfer (automatic),20.05,923.1,no
6518-pplmz,male,False,True,True,53,True,no,True,no internet service,True,two year,mailed check,19.4,1110.35,no
4939-kyypy,male,False,True,True,27,True,dsl,True,yes,True,month-to-month,electronic check,59.45,1611.65,no
8017-lxhfa,female,True,True,True,23,True,fiber optic,True,no,True,month-to-month,electronic check,94.75,2293.6,yes
5930-gbiwp,male,False,True,True,69,True,dsl,True,yes,True,two year,credit card (automatic),81.5,5553.25,no
6022-kouqo,female,False,True,True,2,True,dsl,True,yes,True,month-to-month,bank transfer (automatic),29.05,44.75,no
6352-twcau,female,False,True,True,35,True,fiber optic,True,no,True,month-to-month,electronic check,86.45,3029.1,yes
2361-upsnd,female,False,True,True,46,True,dsl,True,yes,True,one year,mailed check,70.6,3231.05,no
6035-riiom,female,False,True,True,54,True,fiber optic,True,no,True,two year,bank transfer (automatic),97.2,5129.45,no
2929-qnsrw,female,False,True,True,56,True,fiber optic,True,no,True,one year,electronic check,98.25,5508.35,yes
1262-opmfy,female,False,True,True,9,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),75.75,655.9,yes
9504-dshwm,male,False,True,True,20,True,dsl,True,yes,True,month-to-month,bank transfer (automatic),59.2,1191.2,no
5035-bvcxs,male,False,True,True,11,True,fiber optic,True,no,True,month-to-month,mailed check,75.9,866.4,no
6267-dcffz,female,True,True,True,30,True,fiber optic,True,no,True,month-to-month,electronic check,90.05,2627.2,no
3533-uvmom,male,False,True,True,68,True,dsl,True,no,True,two year,bank transfer (automatic),70.95,4741.45,no
2439-lypmq,male,True,True,True,38,True,fiber optic,True,no,True,month-to-month,electronic check,102.6,4009.2,no
4248-qpavc,female,True,True,True,17,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),85.35,1463.45,yes
1899-vxwxm,male,False,True,True,48,True,fiber optic,True,no,True,one year,credit card (automatic),106.1,5082.8,yes
1478-vpoad,female,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,43.8,43.8,no
9995-hotoh,male,False,True,True,63,True,dsl,True,no,True,two year,electronic check,59.0,3707.6,no
2988-plahs,female,False,True,True,3,True,dsl,True,no,True,one year,electronic check,69.95,220.45,no
1371-ojcek,female,False,True,True,48,True,no,True,no internet service,True,one year,bank transfer (automatic),24.35,1133.7,no
4999-iezlt,male,False,True,True,66,True,dsl,True,yes,True,one year,credit card (automatic),29.45,1983.15,no
8883-anodq,female,False,True,True,68,True,fiber optic,True,no,True,two year,credit card (automatic),84.4,5746.75,no
4690-llkua,male,True,True,True,17,True,dsl,True,no,True,month-to-month,electronic check,45.05,770.6,yes
2351-rrbue,female,False,True,True,7,True,no,True,no internet service,True,one year,mailed check,20.65,134.05,no
5980-bdhpy,male,False,True,True,72,True,dsl,True,yes,True,two year,bank transfer (automatic),87.1,6230.1,no
1498-dqnrx,female,False,True,True,29,True,no,True,no internet service,True,month-to-month,mailed check,19.85,573.05,no
9469-wejbt,male,False,True,True,37,True,fiber optic,True,yes,True,month-to-month,electronic check,90.35,3419.3,no
3331-hqdtw,female,False,True,True,34,True,fiber optic,True,no,True,month-to-month,mailed check,109.8,3587.25,yes
9490-dfpmd,female,True,True,True,42,True,fiber optic,True,no,True,month-to-month,electronic check,84.65,3541.35,yes
2581-vkirt,female,False,True,True,59,True,dsl,True,yes,True,one year,mailed check,65.5,3801.3,no
5442-xsdcw,male,False,True,True,11,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),79.5,868.5,yes
7426-weijx,male,True,True,True,60,True,fiber optic,True,no,True,month-to-month,electronic check,80.95,4859.1,no
2851-mmutz,female,False,True,True,27,True,dsl,True,yes,True,month-to-month,mailed check,56.15,1439.35,no
3049-ndxfl,female,False,True,True,1,True,fiber optic,True,no,True,month-to-month,mailed check,85.8,85.8,yes
8580-aecuz,male,True,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,79.1,79.1,yes
3307-tlcud,male,False,True,True,17,True,dsl,True,no,True,month-to-month,mailed check,34.4,592.75,no
6625-fleno,male,False,True,True,58,True,no,True,no internet service,True,two year,mailed check,20.75,1185.95,no
2967-mxrav,male,False,True,True,1,True,no,True,no internet service,True,one year,mailed check,18.8,18.8,no
7963-gqrmy,female,False,True,True,3,True,dsl,True,no,True,month-to-month,mailed check,44.3,134.5,yes
8189-hbvrw,female,False,True,True,53,True,fiber optic,True,no,True,month-to-month,electronic check,90.8,4921.2,no
4163-kiuhy,male,False,True,True,35,True,no,True,no internet service,True,month-to-month,electronic check,25.6,901.25,no
1228-fzfrv,male,False,True,True,50,True,fiber optic,True,no,True,month-to-month,credit card (automatic),105.95,5341.8,yes
3500-nsdoa,male,False,True,True,68,True,dsl,True,yes,True,two year,credit card (automatic),70.8,4859.95,no
1171-tykur,male,False,True,True,47,True,no,True,no internet service,True,month-to-month,electronic check,25.4,1139.2,no
3761-flyzi,female,True,True,True,65,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),108.8,7082.45,no
2058-dcjbe,male,False,True,True,5,True,fiber optic,True,no,True,month-to-month,electronic check,69.75,324.6,yes
5364-xyirr,male,False,True,True,51,True,fiber optic,True,no,True,month-to-month,electronic check,94.65,4812.75,yes
4829-auoax,female,False,True,True,46,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),96.05,4399.5,yes
1219-nnddo,female,False,True,True,9,True,fiber optic,True,no,True,month-to-month,electronic check,76.85,663.55,no
8388-dmkae,female,False,True,True,8,True,no,True,no internet service,True,two year,mailed check,20.25,174.65,no
4403-bwpay,male,False,True,True,14,True,no,True,no internet service,True,one year,credit card (automatic),24.8,321.7,no
9659-qeqsy,female,False,True,True,45,True,fiber optic,True,yes,True,month-to-month,electronic check,115.65,5125.5,no
5405-zmyxq,female,False,True,True,8,True,fiber optic,True,no,True,month-to-month,credit card (automatic),74.6,548.9,no
5047-lhvly,male,True,True,True,1,True,dsl,True,no,True,month-to-month,mailed check,50.15,50.15,yes
1442-okrje,male,False,True,True,66,True,fiber optic,True,no,True,one year,bank transfer (automatic),103.15,7031.3,no
4737-aqcpu,male,False,True,True,72,True,dsl,True,yes,True,two year,credit card (automatic),72.1,5016.65,no
9158-vctqb,female,False,True,True,41,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),113.6,4594.95,yes
2808-chtdm,female,False,True,True,23,True,no,True,no internet service,True,two year,mailed check,25.1,611.45,no
6311-ueume,female,False,True,True,29,True,fiber optic,True,no,True,month-to-month,electronic check,78.9,2384.15,yes
0793-tweln,female,False,True,True,4,True,fiber optic,True,no,True,month-to-month,electronic check,80.15,319.85,no
3283-wcwxt,male,False,True,True,6,True,no,True,no internet service,True,two year,mailed check,25.4,153.3,no
1060-entof,female,True,True,True,67,True,fiber optic,True,yes,True,one year,credit card (automatic),105.4,7035.6,no
0999-qxnsa,male,True,True,True,7,True,dsl,True,no,True,month-to-month,mailed check,45.75,344.2,no
5451-mhqof,male,False,True,True,56,True,no,True,no internet service,True,one year,mailed check,24.45,1431.65,no
4836-wnfno,female,False,True,True,72,True,no,True,no internet service,True,two year,credit card (automatic),25.0,1849.2,no
9225-bzlnz,male,False,True,True,72,True,dsl,True,no,True,two year,electronic check,85.25,6083.1,no
0354-vxmjc,male,False,True,True,23,True,no,True,no internet service,True,two year,credit card (automatic),19.6,426.65,no
4422-qvija,female,False,True,True,35,True,dsl,True,no,True,month-to-month,mailed check,50.15,1655.35,no
9365-srsze,male,True,True,True,27,True,fiber optic,True,no,True,month-to-month,electronic check,70.55,1943.9,no
6839-itvzj,female,False,True,True,26,True,dsl,True,yes,True,month-to-month,electronic check,60.05,1616.15,yes
8332-osjdw,male,False,True,True,12,True,no,True,no internet service,True,one year,mailed check,26.4,314.95,no
4735-bjkou,female,False,True,True,40,True,no,True,no internet service,True,two year,mailed check,20.15,804.85,no
0274-jkujr,male,False,True,True,7,True,dsl,True,no,True,month-to-month,mailed check,58.85,465.7,no
5740-yhgtw,male,False,True,True,70,True,fiber optic,True,no,True,month-to-month,credit card (automatic),97.55,6669.05,no
8917-szttj,male,False,True,True,60,True,no,True,no internet service,True,two year,credit card (automatic),19.65,1161.75,no
1696-mzvau,male,False,True,True,39,True,dsl,True,no,True,one year,credit card (automatic),25.25,947.75,no
7359-wwyjv,male,False,True,True,72,True,fiber optic,True,yes,True,two year,credit card (automatic),114.45,8375.05,no
0375-hvgxo,female,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,34.7,34.7,yes
4906-zhgpk,male,False,True,True,54,True,dsl,True,yes,True,one year,electronic check,70.7,3770.0,no
8593-whyhv,male,False,True,True,3,True,fiber optic,True,no,True,month-to-month,electronic check,85.3,264.8,yes
3795-gwtrd,female,False,True,True,63,True,dsl,True,yes,True,two year,credit card (automatic),75.55,4707.85,no
1298-phbti,male,False,True,True,71,True,fiber optic,True,yes,True,two year,electronic check,84.8,6152.4,no
6223-dhjgv,female,False,True,True,42,True,no,True,no internet service,True,one year,mailed check,20.65,958.1,no
